"tipo","clae_sec","peso","dim1","dim2","dim3","dim4","dim5"
"Otra","Z",1858,0.37655863099876,-0.962068161679328,-0.163884933901373,0.445998054126381,-0.5064453169657
"SA","A",30892,0.469626897367333,-0.59558550866634,-0.889881236428308,0.836251511032627,0.0935166630447535
"SA","B",2075,0.494689500368814,-0.589014659816327,-0.907669288814701,0.697652279263622,0.513842895635804
"SA","C",52039,0.472367648380149,-0.250034809366297,-0.761737247064304,-0.419477716633551,-0.0610595539703105
"SA","D",1473,0.362991852859199,1.14840095234816,-2.54515279821825,0.588219018692864,0.0113081529666437
"SA","E",4755,0.421616197720431,0.361885096803552,-1.13878647231501,-0.73005066784611,-0.323135036143784
"SA","F",22020,0.378212187911201,1.35867612182816,-1.05412709837443,0.247150953121461,0.15341676877517
"SA","G",53344,0.484267686144846,-0.368749957210807,0.0387396118703475,0.478027640465227,0.258597858035068
"SA","H",40563,0.48151477972551,-0.428985525371851,-0.443988669249027,-0.690421218086641,-0.234123013741536
"SA","I",12672,0.488288072661166,-0.271510335669863,0.17583406790665,0.117454840001289,0.30540304326482
"SA","J",24320,0.474797756115106,-0.27552378006445,-0.413939679155764,-0.639311039653128,-0.0877743583234908
"SA","K",11491,0.436780240608803,-0.585784291011036,-1.80014074636182,0.372743879128406,0.113936117163226
"SA","L",34750,0.500803703834255,-1.19048091134784,-1.91805879468701,0.558143992611898,0.223489090628479
"SA","M",39402,0.454567680972974,-0.577348531590294,-0.840022866646839,0.0919590256849136,-0.112645481125208
"SA","N",13907,0.450200748026211,-0.146326153132212,-0.330169049049408,0.669758768201699,0.471719035595948
"SA","O",82,-0.799217177907457,-0.714279577935587,-0.255578052047119,0.74846273496852,-1.15079141541906
"SA","P",3357,-0.175078116217443,-0.529704364842911,-0.252013212966479,0.236543847348237,-2.44559775531116
"SA","Q",6062,0.233350574675743,-0.431465750145979,0.0810832516791736,0.766643841303515,-1.28018962107457
"SA","R",10338,-0.643206348768366,-0.576179085523929,-0.497365949003215,-0.435522449480158,1.0622601967253
"SA","S",4028,-1.01104879195079,-0.205896334362635,-0.659835734632833,0.277196990083261,-0.321146796616727
"SA","T",25,-0.753662130340607,-0.600893913348016,-0.589712500485894,0.995489024667621,-2.83053462348375
"SA","Z",12722,0.408998016304289,-0.751906040948168,-1.11570151404518,-0.525465061298175,-0.30895564491328
"SAS","A",5763,0.474598268411106,-0.0445406977020913,0.449783518397243,2.01392356284104,0.640889953460601
"SAS","B",552,0.499660871412586,-0.0379698488520778,0.43199546601085,1.87532433107203,1.06121618605165
"SAS","C",7607,0.477339019423922,0.301010001597952,0.577927507761248,0.758194335174862,0.486313736445537
"SAS","D",85,0.367963223902972,1.69944576331241,-1.2054880433927,1.76589107050128,0.558681443382491
"SAS","E",211,0.426587568764203,0.912929907767801,0.200878282510538,0.447621383962303,0.224238254272063
"SAS","F",7208,0.383183558954974,1.9097209327924,0.285537656451119,1.42482300492987,0.700790059191017
"SAS","G",24160,0.489239057188619,0.182294853753441,1.3784043666959,1.65569969227364,0.805971148450916
"SAS","H",4977,0.486486150769282,0.122059285592398,0.895676085576523,0.487250833721773,0.313250276674311
"SAS","I",6461,0.493259443704938,0.279534475294385,1.5154988227322,1.2951268918097,0.852776333680667
"SAS","J",4501,0.479769127158878,0.275521030899799,0.925725075669787,0.538361012155286,0.459598932092357
"SAS","K",993,0.441751611652576,-0.0347394800467878,-0.460475991536273,1.55041593093682,0.661309407579074
"SAS","L",2663,0.505775074878028,-0.639436100383588,-0.578394039861456,1.73581604442031,0.770862381044327
"SAS","M",6344,0.459539052016746,-0.0263037206260456,0.499641888178711,1.26963107749333,0.434727809290639
"SAS","N",6321,0.455172119069984,0.404718657832036,1.00949570577614,1.84743082001011,1.0190923260118
