"region","region_es","pct_kirchnerismo","pct_milei","retencion"
"pampeana","Pampeana",13.5594463018359,7.2995522995523,0.538337048361921
"noa","Noroeste",38.5058397100282,13.8888888888889,0.36069565015282
"nea","Noreste",42.3088056504371,9.83957219251337,0.232565586318122
"cuyo","Cuyo",17.0794852969589,5.95155709342561,0.34846232131394
"patagonia","Patagonia",27.3931332423829,9.46822308690013,0.345642209057371
